,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0071322,GO:0071322,cellular response to carbohydrate stimulus,2/93,163/18722,0.194211328,0.355719149,0.303476234,HLA-DRB1/RAC1,2,0.712871287,21.66365976,0.816831683,0
GO:0050792,GO:0050792,regulation of viral process,2/93,164/18722,0.196012062,0.356745447,0.304351804,CD74/HLA-DRB1,2,0.99009901,18.02561745,0.757425743,0
GO:0052547,GO:0052547,regulation of peptidase activity,4/93,461/18722,0.196427443,0.356745447,0.304351804,SPOCK2/ANXA2/CST3/CST7,4,0.63973064,16.36341885,0.76010101,0
GO:0002792,GO:0002792,negative regulation of peptide secretion,1/93,44/18722,0.196970393,0.356745447,0.304351804,CD74,1,NA,NA,NA,0
GO:0009126,GO:0009126,purine nucleoside monophosphate metabolic process,1/93,44/18722,0.196970393,0.356745447,0.304351804,APRT,1,NA,NA,NA,0
GO:0009262,GO:0009262,deoxyribonucleotide metabolic process,1/93,44/18722,0.196970393,0.356745447,0.304351804,DUT,1,NA,NA,NA,0
GO:0021762,GO:0021762,substantia nigra development,1/93,44/18722,0.196970393,0.356745447,0.304351804,ACTB,1,NA,NA,NA,0
GO:0032007,GO:0032007,negative regulation of TOR signaling,1/93,44/18722,0.196970393,0.356745447,0.304351804,SZT2,1,NA,NA,NA,0
GO:0045124,GO:0045124,regulation of bone resorption,1/93,44/18722,0.196970393,0.356745447,0.304351804,CSF1R,1,NA,NA,NA,0
GO:0048066,GO:0048066,developmental pigmentation,1/93,44/18722,0.196970393,0.356745447,0.304351804,CD63,1,NA,NA,NA,0
GO:0051150,GO:0051150,regulation of smooth muscle cell differentiation,1/93,44/18722,0.196970393,0.356745447,0.304351804,SOD2,1,NA,NA,NA,0
GO:0062208,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,1/93,44/18722,0.196970393,0.356745447,0.304351804,HSPA1B,1,NA,NA,NA,1
GO:0150076,GO:0150076,neuroinflammatory response,1/93,44/18722,0.196970393,0.356745447,0.304351804,CST7,1,NA,NA,NA,0
GO:0006909,GO:0006909,phagocytosis,3/93,308/18722,0.197402675,0.356946921,0.304523689,FCER1G/CD14/RAC1,3,0.903333333,24.92870809,0.933333333,0
GO:0032635,GO:0032635,interleukin-6 production,2/93,165/18722,0.197814961,0.356946921,0.304523689,CD74/SCIMP,2,0.891089109,9.422920568,0.504950495,0
GO:0032675,GO:0032675,regulation of interleukin-6 production,2/93,165/18722,0.197814961,0.356946921,0.304523689,CD74/SCIMP,2,0.891089109,9.422920568,0.504950495,0
GO:0050796,GO:0050796,regulation of insulin secretion,2/93,165/18722,0.197814961,0.356946921,0.304523689,HLA-DRB1/RAC1,2,0.712871287,21.66365976,0.816831683,0
GO:0022604,GO:0022604,regulation of cell morphogenesis,3/93,309/18722,0.198670931,0.358159539,0.305558215,S100A10/CSF1R/RAC1,3,0.83,17.91087142,0.776666667,0
GO:0032409,GO:0032409,regulation of transporter activity,3/93,310/18722,0.199941209,0.359307807,0.306537842,CTSS/NDFIP1/ACTB,3,0.563333333,14.59004288,0.61,0
GO:0030850,GO:0030850,prostate gland development,1/93,45/18722,0.200968774,0.359307807,0.306537842,PSAP,1,NA,NA,NA,0
GO:0035384,GO:0035384,thioester biosynthetic process,1/93,45/18722,0.200968774,0.359307807,0.306537842,ELOVL1,1,NA,NA,NA,0
GO:0044088,GO:0044088,regulation of vacuole organization,1/93,45/18722,0.200968774,0.359307807,0.306537842,ANXA2,1,NA,NA,NA,0
GO:0045910,GO:0045910,negative regulation of DNA recombination,1/93,45/18722,0.200968774,0.359307807,0.306537842,NDFIP1,1,NA,NA,NA,0
GO:0071616,GO:0071616,acyl-CoA biosynthetic process,1/93,45/18722,0.200968774,0.359307807,0.306537842,ELOVL1,1,NA,NA,NA,0
GO:0098534,GO:0098534,centriole assembly,1/93,45/18722,0.200968774,0.359307807,0.306537842,CDK2,1,NA,NA,NA,0
GO:1902108,GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,1/93,45/18722,0.200968774,0.359307807,0.306537842,THEM4,1,NA,NA,NA,0
GO:2000273,GO:2000273,positive regulation of signaling receptor activity,1/93,45/18722,0.200968774,0.359307807,0.306537842,HBEGF,1,NA,NA,NA,0
GO:0031960,GO:0031960,response to corticosteroid,2/93,167/18722,0.201426987,0.35946686,0.306673535,NR3C1/FOS,2,0.445544554,9.378848451,0.53960396,0
GO:1903034,GO:1903034,regulation of response to wounding,2/93,167/18722,0.201426987,0.35946686,0.306673535,HBEGF/ANXA2,2,0.726072607,15.40299319,0.707920792,0
GO:0033674,GO:0033674,positive regulation of kinase activity,4/93,467/18722,0.202543869,0.361129041,0.3080916,HBEGF/CSF1R/CD74/HLA-DRB1,4,0.888888889,13.13749096,0.671717172,0
GO:0099173,GO:0099173,postsynapse organization,2/93,168/18722,0.203235988,0.361618029,0.308508772,ACTB/SRGN,2,0.841584158,20.68540077,0.792079208,0
GO:0001974,GO:0001974,blood vessel remodeling,1/93,46/18722,0.204947459,0.361618029,0.308508772,CST3,1,NA,NA,NA,0
GO:0007019,GO:0007019,microtubule depolymerization,1/93,46/18722,0.204947459,0.361618029,0.308508772,STMN1,1,NA,NA,NA,0
GO:0031057,GO:0031057,negative regulation of histone modification,1/93,46/18722,0.204947459,0.361618029,0.308508772,TAF7,1,NA,NA,NA,0
GO:0034198,GO:0034198,cellular response to amino acid starvation,1/93,46/18722,0.204947459,0.361618029,0.308508772,SZT2,1,NA,NA,NA,0
GO:0043462,GO:0043462,regulation of ATPase activity,1/93,46/18722,0.204947459,0.361618029,0.308508772,PFN1,1,NA,NA,NA,0
GO:0061028,GO:0061028,establishment of endothelial barrier,1/93,46/18722,0.204947459,0.361618029,0.308508772,RAP1B,1,NA,NA,NA,0
GO:0061462,GO:0061462,protein localization to lysosome,1/93,46/18722,0.204947459,0.361618029,0.308508772,SZT2,1,NA,NA,NA,0
GO:0072599,GO:0072599,establishment of protein localization to endoplasmic reticulum,1/93,46/18722,0.204947459,0.361618029,0.308508772,ZFAND2A,1,NA,NA,NA,0
GO:2000107,GO:2000107,negative regulation of leukocyte apoptotic process,1/93,46/18722,0.204947459,0.361618029,0.308508772,CD74,1,NA,NA,NA,0
GO:0046394,GO:0046394,carboxylic acid biosynthetic process,3/93,314/18722,0.205042075,0.361618029,0.308508772,ELOVL1/CD74/QKI,3,0.533333333,9.467950172,0.563333333,0
GO:0009152,GO:0009152,purine ribonucleotide biosynthetic process,2/93,169/18722,0.205046895,0.361618029,0.308508772,ELOVL1/APRT,2,0.194719472,6.516620034,0.465346535,0
GO:0051051,GO:0051051,negative regulation of transport,4/93,470/18722,0.205623779,0.361869255,0.308723101,NDFIP1/CD74/RAC1/RAP1B,4,0.400673401,11.25955023,0.532828283,0
GO:0016053,GO:0016053,organic acid biosynthetic process,3/93,316/18722,0.207604026,0.361869255,0.308723101,ELOVL1/CD74/QKI,3,0.533333333,9.467950172,0.563333333,0
GO:0019221,GO:0019221,cytokine-mediated signaling pathway,4/93,472/18722,0.207684868,0.361869255,0.308723101,FCER1G/CSF1R/CD74/HSPA1B,4,0.34006734,14.06268254,0.671717172,0
GO:0042129,GO:0042129,regulation of T cell proliferation,2/93,171/18722,0.208674179,0.361869255,0.308723101,NDFIP1/HLA-DRB1,2,0.442244224,12.29173841,0.51980198,1
GO:0046890,GO:0046890,regulation of lipid biosynthetic process,2/93,171/18722,0.208674179,0.361869255,0.308723101,CD74/ORMDL2,2,0.768976898,10.81511384,0.599009901,0
GO:0051048,GO:0051048,negative regulation of secretion,2/93,171/18722,0.208674179,0.361869255,0.308723101,CD74/RAP1B,2,0.277227723,9.604251565,0.514851485,0
GO:0009101,GO:0009101,glycoprotein biosynthetic process,3/93,317/18722,0.2088878,0.361869255,0.308723101,B4GALT3/HBEGF/CHST12,3,0.356666667,5.048927891,0.33,0
GO:0010506,GO:0010506,regulation of autophagy,3/93,317/18722,0.2088878,0.361869255,0.308723101,ATP6V0B/MCL1/PSAP,3,0.706666667,16.58670216,0.676666667,0
GO:0019058,GO:0019058,viral life cycle,3/93,317/18722,0.2088878,0.361869255,0.308723101,CD74/HSPA1B/HLA-DRB1,3,0.69,13.45851579,0.61,0
GO:0001774,GO:0001774,microglial cell activation,1/93,47/18722,0.208906545,0.361869255,0.308723101,CST7,1,NA,NA,NA,1
GO:0003044,GO:0003044,regulation of systemic arterial blood pressure mediated by a chemical signal,1/93,47/18722,0.208906545,0.361869255,0.308723101,SOD2,1,NA,NA,NA,0
GO:0007595,GO:0007595,lactation,1/93,47/18722,0.208906545,0.361869255,0.308723101,APRT,1,NA,NA,NA,0
GO:0010712,GO:0010712,regulation of collagen metabolic process,1/93,47/18722,0.208906545,0.361869255,0.308723101,CST3,1,NA,NA,NA,0
GO:0010803,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,1/93,47/18722,0.208906545,0.361869255,0.308723101,HSPA1B,1,NA,NA,NA,0
GO:0014911,GO:0014911,positive regulation of smooth muscle cell migration,1/93,47/18722,0.208906545,0.361869255,0.308723101,S100A11,1,NA,NA,NA,0
GO:0031641,GO:0031641,regulation of myelination,1/93,47/18722,0.208906545,0.361869255,0.308723101,CST7,1,NA,NA,NA,0
GO:0042311,GO:0042311,vasodilation,1/93,47/18722,0.208906545,0.361869255,0.308723101,SOD2,1,NA,NA,NA,0
GO:0045581,GO:0045581,negative regulation of T cell differentiation,1/93,47/18722,0.208906545,0.361869255,0.308723101,CD74,1,NA,NA,NA,1
GO:0045646,GO:0045646,regulation of erythrocyte differentiation,1/93,47/18722,0.208906545,0.361869255,0.308723101,HSPA1B,1,NA,NA,NA,1
GO:0051972,GO:0051972,regulation of telomerase activity,1/93,47/18722,0.208906545,0.361869255,0.308723101,TCP1,1,NA,NA,NA,0
GO:0001678,GO:0001678,cellular glucose homeostasis,2/93,172/18722,0.210490433,0.3636423,0.310235747,HLA-DRB1/RAC1,2,0.702970297,21.66365976,0.816831683,0
GO:0042770,GO:0042770,signal transduction in response to DNA damage,2/93,172/18722,0.210490433,0.3636423,0.310235747,CD74/CDK2,2,0.297029703,8.33706746,0.361386139,0
GO:1901136,GO:1901136,carbohydrate derivative catabolic process,2/93,172/18722,0.210490433,0.3636423,0.310235747,DUT/CST3,2,0.402640264,15.33335724,0.673267327,0
GO:1901214,GO:1901214,regulation of neuron death,3/93,319/18722,0.211460823,0.364671587,0.311113867,MCL1/SOD2/FOS,3,0.753333333,14.2331759,0.643333333,0
GO:1904951,GO:1904951,positive regulation of establishment of protein localization,3/93,319/18722,0.211460823,0.364671587,0.311113867,HLA-DRB1/TCP1/RAC1,3,0.413333333,15.49390438,0.616666667,0
GO:0009895,GO:0009895,negative regulation of catabolic process,3/93,320/18722,0.212750026,0.365442159,0.311771269,MCL1/ANXA2/CST3,3,0.63,17.80825788,0.726666667,0
GO:0035036,GO:0035036,sperm-egg recognition,1/93,48/18722,0.212846127,0.365442159,0.311771269,TCP1,1,NA,NA,NA,0
GO:0042149,GO:0042149,cellular response to glucose starvation,1/93,48/18722,0.212846127,0.365442159,0.311771269,SZT2,1,NA,NA,NA,0
GO:0120009,GO:0120009,intermembrane lipid transfer,1/93,48/18722,0.212846127,0.365442159,0.311771269,NPC2,1,NA,NA,NA,0
GO:1903053,GO:1903053,regulation of extracellular matrix organization,1/93,48/18722,0.212846127,0.365442159,0.311771269,CST3,1,NA,NA,NA,0
GO:0022900,GO:0022900,electron transport chain,2/93,175/18722,0.215948908,0.36699477,0.313095854,NDUFS2/NDUFA2,2,0.372937294,4.439129001,0.311881188,0
GO:0002204,GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,1/93,49/18722,0.2167663,0.36699477,0.313095854,NDFIP1,1,NA,NA,NA,1
GO:0002208,GO:0002208,somatic diversification of immunoglobulins involved in immune response,1/93,49/18722,0.2167663,0.36699477,0.313095854,NDFIP1,1,NA,NA,NA,1
GO:0006692,GO:0006692,prostanoid metabolic process,1/93,49/18722,0.2167663,0.36699477,0.313095854,CD74,1,NA,NA,NA,0
GO:0006693,GO:0006693,prostaglandin metabolic process,1/93,49/18722,0.2167663,0.36699477,0.313095854,CD74,1,NA,NA,NA,0
GO:0021695,GO:0021695,cerebellar cortex development,1/93,49/18722,0.2167663,0.36699477,0.313095854,RORA,1,NA,NA,NA,0
GO:0030195,GO:0030195,negative regulation of blood coagulation,1/93,49/18722,0.2167663,0.36699477,0.313095854,ANXA2,1,NA,NA,NA,0
GO:0031146,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,1/93,49/18722,0.2167663,0.36699477,0.313095854,FBXO38,1,NA,NA,NA,0
GO:0034332,GO:0034332,adherens junction organization,1/93,49/18722,0.2167663,0.36699477,0.313095854,ACTB,1,NA,NA,NA,0
GO:0038084,GO:0038084,vascular endothelial growth factor signaling pathway,1/93,49/18722,0.2167663,0.36699477,0.313095854,CD63,1,NA,NA,NA,0
GO:0042304,GO:0042304,regulation of fatty acid biosynthetic process,1/93,49/18722,0.2167663,0.36699477,0.313095854,CD74,1,NA,NA,NA,0
GO:0043330,GO:0043330,response to exogenous dsRNA,1/93,49/18722,0.2167663,0.36699477,0.313095854,DDX21,1,NA,NA,NA,0
GO:0045190,GO:0045190,isotype switching,1/93,49/18722,0.2167663,0.36699477,0.313095854,NDFIP1,1,NA,NA,NA,1
GO:0046580,GO:0046580,negative regulation of Ras protein signal transduction,1/93,49/18722,0.2167663,0.36699477,0.313095854,STMN1,1,NA,NA,NA,0
GO:1904752,GO:1904752,regulation of vascular associated smooth muscle cell migration,1/93,49/18722,0.2167663,0.36699477,0.313095854,GNA12,1,NA,NA,NA,0
GO:1990928,GO:1990928,response to amino acid starvation,1/93,49/18722,0.2167663,0.36699477,0.313095854,SZT2,1,NA,NA,NA,0
GO:0071453,GO:0071453,cellular response to oxygen levels,2/93,177/18722,0.219595389,0.370059395,0.315710391,NDUFS2/RORA,2,0.716171617,4.468866962,0.321782178,0
GO:0071466,GO:0071466,cellular response to xenobiotic stimulus,2/93,177/18722,0.219595389,0.370059395,0.315710391,RAP1B/RORA,2,0.062706271,4.965797019,0.356435644,0
GO:0006220,GO:0006220,pyrimidine nucleotide metabolic process,1/93,50/18722,0.220667158,0.370059395,0.315710391,DUT,1,NA,NA,NA,0
GO:0038093,GO:0038093,Fc receptor signaling pathway,1/93,50/18722,0.220667158,0.370059395,0.315710391,FCER1G,1,NA,NA,NA,1
GO:0038202,GO:0038202,TORC1 signaling,1/93,50/18722,0.220667158,0.370059395,0.315710391,SZT2,1,NA,NA,NA,0
GO:0045058,GO:0045058,T cell selection,1/93,50/18722,0.220667158,0.370059395,0.315710391,CD74,1,NA,NA,NA,1
GO:0070231,GO:0070231,T cell apoptotic process,1/93,50/18722,0.220667158,0.370059395,0.315710391,RPS6,1,NA,NA,NA,0
GO:1900047,GO:1900047,negative regulation of hemostasis,1/93,50/18722,0.220667158,0.370059395,0.315710391,ANXA2,1,NA,NA,NA,0
GO:1901570,GO:1901570,fatty acid derivative biosynthetic process,1/93,50/18722,0.220667158,0.370059395,0.315710391,ELOVL1,1,NA,NA,NA,0
GO:1904738,GO:1904738,vascular associated smooth muscle cell migration,1/93,50/18722,0.220667158,0.370059395,0.315710391,GNA12,1,NA,NA,NA,0
GO:2000677,GO:2000677,regulation of transcription regulatory region DNA binding,1/93,50/18722,0.220667158,0.370059395,0.315710391,ZNF593,1,NA,NA,NA,0
GO:0002831,GO:0002831,regulation of response to biotic stimulus,3/93,327/18722,0.221822524,0.371676811,0.317090265,FBXO38/HLA-DRB1/SCIMP,3,0.826666667,9.079783574,0.39,0
GO:0043124,GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling,1/93,51/18722,0.224548797,0.374954123,0.319886252,RORA,1,NA,NA,NA,0
GO:0045661,GO:0045661,regulation of myoblast differentiation,1/93,51/18722,0.224548797,0.374954123,0.319886252,SRA1,1,NA,NA,NA,0
GO:0046850,GO:0046850,regulation of bone remodeling,1/93,51/18722,0.224548797,0.374954123,0.319886252,CSF1R,1,NA,NA,NA,0
GO:0065002,GO:0065002,intracellular protein transmembrane transport,1/93,51/18722,0.224548797,0.374954123,0.319886252,GRPEL2,1,NA,NA,NA,0
GO:0007033,GO:0007033,vacuole organization,2/93,180/18722,0.225075185,0.375511042,0.320361379,WIPI2/ANXA2,2,0.085808581,12.90872622,0.485148515,0
GO:0099504,GO:0099504,synaptic vesicle cycle,2/93,181/18722,0.226904241,0.378238492,0.32268826,ACTB/RAP1B,2,0.689768977,13.04251736,0.559405941,0
GO:0032206,GO:0032206,positive regulation of telomere maintenance,1/93,52/18722,0.228411309,0.37945121,0.323722872,TCP1,1,NA,NA,NA,0
GO:0043277,GO:0043277,apoptotic cell clearance,1/93,52/18722,0.228411309,0.37945121,0.323722872,RAC1,1,NA,NA,NA,0
GO:0043392,GO:0043392,negative regulation of DNA binding,1/93,52/18722,0.228411309,0.37945121,0.323722872,ZNF593,1,NA,NA,NA,0
GO:1903426,GO:1903426,regulation of reactive oxygen species biosynthetic process,1/93,52/18722,0.228411309,0.37945121,0.323722872,SOD2,1,NA,NA,NA,0
GO:0009260,GO:0009260,ribonucleotide biosynthetic process,2/93,182/18722,0.228734432,0.379664057,0.323904459,ELOVL1/APRT,2,0.194719472,6.516620034,0.465346535,0
GO:0002707,GO:0002707,negative regulation of lymphocyte mediated immunity,1/93,53/18722,0.232254788,0.382161228,0.326034881,NDFIP1,1,NA,NA,NA,1
GO:0032210,GO:0032210,regulation of telomere maintenance via telomerase,1/93,53/18722,0.232254788,0.382161228,0.326034881,TCP1,1,NA,NA,NA,0
GO:0032784,GO:0032784,"regulation of DNA-templated transcription, elongation",1/93,53/18722,0.232254788,0.382161228,0.326034881,TCERG1,1,NA,NA,NA,0
GO:0033059,GO:0033059,cellular pigmentation,1/93,53/18722,0.232254788,0.382161228,0.326034881,CD63,1,NA,NA,NA,0
GO:0034381,GO:0034381,plasma lipoprotein particle clearance,1/93,53/18722,0.232254788,0.382161228,0.326034881,ANXA2,1,NA,NA,NA,0
GO:0045744,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,1/93,53/18722,0.232254788,0.382161228,0.326034881,STMN1,1,NA,NA,NA,0
GO:0045806,GO:0045806,negative regulation of endocytosis,1/93,53/18722,0.232254788,0.382161228,0.326034881,RAC1,1,NA,NA,NA,0
GO:0050819,GO:0050819,negative regulation of coagulation,1/93,53/18722,0.232254788,0.382161228,0.326034881,ANXA2,1,NA,NA,NA,0
GO:0071320,GO:0071320,cellular response to cAMP,1/93,53/18722,0.232254788,0.382161228,0.326034881,RAP1B,1,NA,NA,NA,0
GO:1903202,GO:1903202,negative regulation of oxidative stress-induced cell death,1/93,53/18722,0.232254788,0.382161228,0.326034881,SOD2,1,NA,NA,NA,0
GO:0007051,GO:0007051,spindle organization,2/93,184/18722,0.232397994,0.382161228,0.326034881,STMN1/HSPA1B,2,0.069306931,4.900939758,0.341584158,0
GO:0120032,GO:0120032,regulation of plasma membrane bounded cell projection assembly,2/93,186/18722,0.236065433,0.385933205,0.329252884,RAC1/PFN1,2,0.848184818,21.69791222,0.821782178,0
GO:0002823,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1/93,54/18722,0.236079326,0.385933205,0.329252884,NDFIP1,1,NA,NA,NA,1
GO:0030520,GO:0030520,intracellular estrogen receptor signaling pathway,1/93,54/18722,0.236079326,0.385933205,0.329252884,TAF7,1,NA,NA,NA,0
GO:0035065,GO:0035065,regulation of histone acetylation,1/93,54/18722,0.236079326,0.385933205,0.329252884,TAF7,1,NA,NA,NA,0
GO:0070228,GO:0070228,regulation of lymphocyte apoptotic process,1/93,54/18722,0.236079326,0.385933205,0.329252884,CD74,1,NA,NA,NA,0
GO:1902743,GO:1902743,regulation of lamellipodium organization,1/93,54/18722,0.236079326,0.385933205,0.329252884,RAC1,1,NA,NA,NA,0
GO:2000300,GO:2000300,regulation of synaptic vesicle exocytosis,1/93,54/18722,0.236079326,0.385933205,0.329252884,RAP1B,1,NA,NA,NA,0
GO:0007568,GO:0007568,aging,3/93,339/18722,0.237553694,0.387692407,0.33075372,SOD2/CDK2/FOS,3,0.533333333,13.43634126,0.543333333,0
GO:0048545,GO:0048545,response to steroid hormone,3/93,339/18722,0.237553694,0.387692407,0.33075372,TAF7/NR3C1/FOS,3,0.413333333,7.225521666,0.416666667,0
GO:0060491,GO:0060491,regulation of cell projection assembly,2/93,188/18722,0.239736316,0.390188911,0.332883573,RAC1/PFN1,2,0.848184818,21.69791222,0.821782178,0
GO:0043331,GO:0043331,response to dsRNA,1/93,55/18722,0.239885016,0.390188911,0.332883573,DDX21,1,NA,NA,NA,0
GO:0045620,GO:0045620,negative regulation of lymphocyte differentiation,1/93,55/18722,0.239885016,0.390188911,0.332883573,CD74,1,NA,NA,NA,1
GO:1905517,GO:1905517,macrophage migration,1/93,55/18722,0.239885016,0.390188911,0.332883573,CSF1R,1,NA,NA,NA,1
GO:0009060,GO:0009060,aerobic respiration,2/93,189/18722,0.241572917,0.392414629,0.33478241,NDUFS2/NDUFA2,2,0.419141914,4.439129001,0.311881188,0
GO:0009755,GO:0009755,hormone-mediated signaling pathway,2/93,190/18722,0.243410222,0.392414629,0.33478241,TAF7/NR3C1,2,0.861386139,4.348488151,0.297029703,0
GO:0030041,GO:0030041,actin filament polymerization,2/93,190/18722,0.243410222,0.392414629,0.33478241,RAC1/PFN1,2,0.848184818,21.69791222,0.821782178,0
GO:0046390,GO:0046390,ribose phosphate biosynthetic process,2/93,190/18722,0.243410222,0.392414629,0.33478241,ELOVL1/APRT,2,0.201320132,6.516620034,0.465346535,0
GO:0002090,GO:0002090,regulation of receptor internalization,1/93,56/18722,0.24367195,0.392414629,0.33478241,CD63,1,NA,NA,NA,0
GO:0002886,GO:0002886,regulation of myeloid leukocyte mediated immunity,1/93,56/18722,0.24367195,0.392414629,0.33478241,DDX21,1,NA,NA,NA,1
GO:0006687,GO:0006687,glycosphingolipid metabolic process,1/93,56/18722,0.24367195,0.392414629,0.33478241,B4GALT3,1,NA,NA,NA,0
GO:0030166,GO:0030166,proteoglycan biosynthetic process,1/93,56/18722,0.24367195,0.392414629,0.33478241,CHST12,1,NA,NA,NA,0
GO:0045599,GO:0045599,negative regulation of fat cell differentiation,1/93,56/18722,0.24367195,0.392414629,0.33478241,RORA,1,NA,NA,NA,0
